PARENT_KEY_NODE_KEY               ,PO_ITEM_POS,PRODUCT_GUID_NODE_KEY    ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          
74867AD200E41EDBA5D8B0C98DC68052  ,10,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,16.66,14.00,2.66
74867AD200E41EDBA5D8B0C98DC68052  ,20,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,5208.63,4377.00,831.63
74867AD200E41EDBA5D8B0C98DC68052  ,30,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,772.31,649.00,123.31
74867AD200E41EDBA5D8B0C98DC68052  ,40,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,16.66,14.00,2.66
74867AD200E41EDBA5D8B0C98DC68052  ,50,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,3472.42,2918.00,554.42
74867AD200E41EDBA5D8B0C98DC68052  ,60,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,772.31,649.00,123.31
74867AD200E41EDBA5D8B0C98DC68052  ,70,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,24.99,21.00,3.99
74867AD200E41EDBA5D8B0C98DC68052  ,80,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,1736.21,1459.00,277.21
74867AD200E41EDBA5D8B0C98DC6A052  ,10,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.50,50.00,9.50
74867AD200E41EDBA5D8B0C98DC6A052  ,20,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,283.22,238.00,45.22
74867AD200E41EDBA5D8B0C98DC6A052  ,30,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,35700.00,30000.00,5700.00
74867AD200E41EDBA5D8B0C98DC6A052  ,40,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,89.25,75.00,14.25
74867AD200E41EDBA5D8B0C98DC6A052  ,50,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,141.61,119.00,22.61
74867AD200E41EDBA5D8B0C98DC6A052  ,60,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,35700.00,30000.00,5700.00
74867AD200E41EDBA5D8B0C98DC6C052  ,10,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,3567.62,2998.00,569.62
74867AD200E41EDBA5D8B0C98DC6C052  ,20,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,1616.02,1358.00,258.02
74867AD200E41EDBA5D8B0C98DC6C052  ,30,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,3567.62,2998.00,569.62
74867AD200E41EDBA5D8B0C98DC6E052  ,10,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,642.60,540.00,102.60
74867AD200E41EDBA5D8B0C98DC6E052  ,20,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,38.08,32.00,6.08
74867AD200E41EDBA5D8B0C98DC6E052  ,30,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,1959.93,1647.00,312.93
74867AD200E41EDBA5D8B0C98DC6E052  ,40,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,642.60,540.00,102.60
74867AD200E41EDBA5D8B0C98DC6E052  ,50,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,38.08,32.00,6.08
74867AD200E41EDBA5D8B0C98DC6E052  ,60,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,653.31,549.00,104.31
74867AD200E41EDBA5D8B0C98DC6E052  ,70,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,963.90,810.00,153.90
74867AD200E41EDBA5D8B0C98DC70052  ,10,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,653.31,549.00,104.31
74867AD200E41EDBA5D8B0C98DC70052  ,20,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,32.09,26.97,5.12
74867AD200E41EDBA5D8B0C98DC70052  ,30,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,1888.53,1587.00,301.53
74867AD200E41EDBA5D8B0C98DC70052  ,40,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,653.31,549.00,104.31
74867AD200E41EDBA5D8B0C98DC72052  ,10,74867AD200E41EDBA5D8B06B26EF2052  ,USD          ,16.64,13.98,2.66
74867AD200E41EDBA5D8B0C98DC72052  ,20,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DC72052  ,30,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DC72052  ,40,74867AD200E41EDBA5D8B06B26EF2052  ,USD          ,24.95,20.97,3.98
74867AD200E41EDBA5D8B0C98DC72052  ,50,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DC72052  ,60,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DC72052  ,70,74867AD200E41EDBA5D8B06B26EF2052  ,USD          ,8.32,6.99,1.33
74867AD200E41EDBA5D8B0C98DC72052  ,80,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DC72052  ,90,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,1959.93,1647.00,312.93
74867AD200E41EDBA5D8B0C98DC74052  ,10,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,609.28,512.00,97.28
74867AD200E41EDBA5D8B0C98DC74052  ,20,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,31.77,26.70,5.07
74867AD200E41EDBA5D8B0C98DC74052  ,30,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,188.02,158.00,30.02
74867AD200E41EDBA5D8B0C98DC74052  ,40,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,1218.56,1024.00,194.56
74867AD200E41EDBA5D8B0C98DC74052  ,50,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,31.77,26.70,5.07
74867AD200E41EDBA5D8B0C98DC74052  ,60,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,188.02,158.00,30.02
74867AD200E41EDBA5D8B0C98DC74052  ,70,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,1218.56,1024.00,194.56
74867AD200E41EDBA5D8B0C98DC76052  ,10,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,10.70,8.99,1.71
74867AD200E41EDBA5D8B0C98DC76052  ,20,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,107.10,90.00,17.10
74867AD200E41EDBA5D8B0C98DC76052  ,30,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,1486.31,1249.00,237.31
74867AD200E41EDBA5D8B0C98DC76052  ,40,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,10.70,8.99,1.71
74867AD200E41EDBA5D8B0C98DC76052  ,50,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,53.55,45.00,8.55
74867AD200E41EDBA5D8B0C98DC76052  ,60,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,4458.93,3747.00,711.93
74867AD200E41EDBA5D8B0C98DC78052  ,10,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,106.74,89.70,17.04
74867AD200E41EDBA5D8B0C98DC78052  ,20,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,1428.00,1200.00,228.00
74867AD200E41EDBA5D8B0C98DC78052  ,30,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,1998.01,1679.00,319.01
74867AD200E41EDBA5D8B0C98DC78052  ,40,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,106.74,89.70,17.04
74867AD200E41EDBA5D8B0C98DC78052  ,50,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,1428.00,1200.00,228.00
74867AD200E41EDBA5D8B0C98DC78052  ,60,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,1998.01,1679.00,319.01
74867AD200E41EDBA5D8B0C98DC78052  ,70,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,71.16,59.80,11.36
74867AD200E41EDBA5D8B0C98DC78052  ,80,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,2142.00,1800.00,342.00
74867AD200E41EDBA5D8B0C98DC78052  ,90,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,3996.02,3358.00,638.02
74867AD200E41EDBA5D8B0C98DC7A052  ,10,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,1259.02,1058.00,201.02
74867AD200E41EDBA5D8B0C98DC7A052  ,20,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,653.31,549.00,104.31
74867AD200E41EDBA5D8B0C98DC7A052  ,30,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,21.40,17.98,3.42
74867AD200E41EDBA5D8B0C98DC7C052  ,10,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,2023.00,1700.00,323.00
74867AD200E41EDBA5D8B0C98DC7C052  ,20,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,130.90,110.00,20.90
74867AD200E41EDBA5D8B0C98DC7E052  ,10,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,2316.93,1947.00,369.93
74867AD200E41EDBA5D8B0C98DC7E052  ,20,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,24.99,21.00,3.99
74867AD200E41EDBA5D8B0C98DC7E052  ,30,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,1736.21,1459.00,277.21
74867AD200E41EDBA5D8B0C98DC7E052  ,40,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,1544.62,1298.00,246.62
74867AD200E41EDBA5D8B0C98DC80052  ,10,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,6069.00,5100.00,969.00
74867AD200E41EDBA5D8B0C98DC80052  ,20,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,65.45,55.00,10.45
74867AD200E41EDBA5D8B0C98DC80052  ,30,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,8207.43,6897.00,1310.43
74867AD200E41EDBA5D8B0C98DC80052  ,40,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,6069.00,5100.00,969.00
74867AD200E41EDBA5D8B0C98DC80052  ,50,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,65.45,55.00,10.45
74867AD200E41EDBA5D8B0C98DC82052  ,10,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.50,50.00,9.50
74867AD200E41EDBA5D8B0C98DC82052  ,20,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,283.22,238.00,45.22
74867AD200E41EDBA5D8B0C98DC82052  ,30,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,35700.00,30000.00,5700.00
74867AD200E41EDBA5D8B0C98DC82052  ,40,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.50,50.00,9.50
74867AD200E41EDBA5D8B0C98DC82052  ,50,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,141.61,119.00,22.61
74867AD200E41EDBA5D8B0C98DC82052  ,60,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,17850.00,15000.00,2850.00
74867AD200E41EDBA5D8B0C98DC82052  ,70,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.50,50.00,9.50
74867AD200E41EDBA5D8B0C98DC82052  ,80,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,424.83,357.00,67.83
74867AD200E41EDBA5D8B0C98DC82052  ,90,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,35700.00,30000.00,5700.00
74867AD200E41EDBA5D8B0C98DC84052  ,10,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,11900.00,10000.00,1900.00
74867AD200E41EDBA5D8B0C98DC84052  ,20,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,712.81,599.00,113.81
74867AD200E41EDBA5D8B0C98DC84052  ,30,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,235.62,198.00,37.62
74867AD200E41EDBA5D8B0C98DC86052  ,10,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,603.33,507.00,96.33
74867AD200E41EDBA5D8B0C98DC86052  ,20,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,464.10,390.00,74.10
74867AD200E41EDBA5D8B0C98DC88052  ,10,74867AD200E41EDBA5D8B06B26F4A052  ,CHF          ,1959.93,1647.00,312.93
74867AD200E41EDBA5D8B0C98DC88052  ,20,74867AD200E41EDBA5D8B06B26FA4052  ,CHF          ,1959.93,1647.00,312.93
74867AD200E41EDBA5D8B0C98DC88052  ,30,74867AD200E41EDBA5D8B06B26EF0052  ,CHF          ,30.94,26.00,4.94
74867AD200E41EDBA5D8B0C98DC88052  ,40,74867AD200E41EDBA5D8B06B26F4A052  ,CHF          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DC8A052  ,10,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,3484.32,2928.00,556.32
74867AD200E41EDBA5D8B0C98DC8A052  ,20,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,4280.43,3597.00,683.43
74867AD200E41EDBA5D8B0C98DC8A052  ,30,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,39.27,33.00,6.27
74867AD200E41EDBA5D8B0C98DC8A052  ,40,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,3484.32,2928.00,556.32
74867AD200E41EDBA5D8B0C98DC8A052  ,50,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,1426.81,1199.00,227.81
74867AD200E41EDBA5D8B0C98DC8A052  ,60,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,26.18,22.00,4.18
74867AD200E41EDBA5D8B0C98DC8A052  ,70,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,1161.44,976.00,185.44
74867AD200E41EDBA5D8B0C98DC8A052  ,80,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,2853.62,2398.00,455.62
74867AD200E41EDBA5D8B0C98DC8C052  ,10,74867AD200E41EDBA5D8B06B26F70052  ,USD          ,535.49,449.99,85.50
74867AD200E41EDBA5D8B0C98DC8C052  ,20,74867AD200E41EDBA5D8B06B26F16052  ,USD          ,164.22,138.00,26.22
74867AD200E41EDBA5D8B0C98DC8C052  ,30,74867AD200E41EDBA5D8B06B26EBC052  ,USD          ,711.62,598.00,113.62
74867AD200E41EDBA5D8B0C98DC8C052  ,40,74867AD200E41EDBA5D8B06B26F70052  ,USD          ,1070.98,899.98,171.00
74867AD200E41EDBA5D8B0C98DC8C052  ,50,74867AD200E41EDBA5D8B06B26F16052  ,USD          ,246.33,207.00,39.33
74867AD200E41EDBA5D8B0C98DC8C052  ,60,74867AD200E41EDBA5D8B06B26EBC052  ,USD          ,711.62,598.00,113.62
74867AD200E41EDBA5D8B0C98DC8C052  ,70,74867AD200E41EDBA5D8B06B26F70052  ,USD          ,1070.98,899.98,171.00
74867AD200E41EDBA5D8B0C98DC8C052  ,80,74867AD200E41EDBA5D8B06B26F16052  ,USD          ,164.22,138.00,26.22
74867AD200E41EDBA5D8B0C98DC8C052  ,90,74867AD200E41EDBA5D8B06B26EBC052  ,USD          ,1067.43,897.00,170.43
74867AD200E41EDBA5D8B0C98DC8C052  ,100,74867AD200E41EDBA5D8B06B26F70052  ,USD          ,1606.46,1349.97,256.49
74867AD200E41EDBA5D8B0C98DC8E052  ,10,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198.00,37.62
74867AD200E41EDBA5D8B0C98DC8E052  ,20,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,1651.72,1388.00,263.72
74867AD200E41EDBA5D8B0C98DC8E052  ,30,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46.00,8.74
74867AD200E41EDBA5D8B0C98DC8E052  ,40,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198.00,37.62
74867AD200E41EDBA5D8B0C98DC8E052  ,50,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,3303.44,2776.00,527.44
74867AD200E41EDBA5D8B0C98DC8E052  ,60,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46.00,8.74
74867AD200E41EDBA5D8B0C98DC8E052  ,70,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,353.43,297.00,56.43
74867AD200E41EDBA5D8B0C98DC8E052  ,80,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,4955.16,4164.00,791.16
74867AD200E41EDBA5D8B0C98DC8E052  ,90,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46.00,8.74
74867AD200E41EDBA5D8B0C98DC8E052  ,100,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,353.43,297.00,56.43
74867AD200E41EDBA5D8B0C98DC90052  ,10,74867AD200E41EDBA5D8B06B26F5E052  ,PLN          ,1028.16,864.00,164.16
74867AD200E41EDBA5D8B0C98DC90052  ,20,74867AD200E41EDBA5D8B06B26F04052  ,PLN          ,105.91,89.00,16.91
74867AD200E41EDBA5D8B0C98DC90052  ,30,74867AD200E41EDBA5D8B06B26F5E052  ,PLN          ,685.44,576.00,109.44
74867AD200E41EDBA5D8B0C98DC90052  ,40,74867AD200E41EDBA5D8B06B26F04052  ,PLN          ,211.82,178.00,33.82
74867AD200E41EDBA5D8B0C98DC90052  ,50,74867AD200E41EDBA5D8B06B26F5E052  ,PLN          ,342.72,288.00,54.72
74867AD200E41EDBA5D8B0C98DC90052  ,60,74867AD200E41EDBA5D8B06B26F04052  ,PLN          ,211.82,178.00,33.82
74867AD200E41EDBA5D8B0C98DC90052  ,70,74867AD200E41EDBA5D8B06B26F5E052  ,PLN          ,342.72,288.00,54.72
74867AD200E41EDBA5D8B0C98DC90052  ,80,74867AD200E41EDBA5D8B06B26F04052  ,PLN          ,211.82,178.00,33.82
74867AD200E41EDBA5D8B0C98DC92052  ,10,74867AD200E41EDBA5D8B06B26F80052  ,GBP          ,3566.43,2997.00,569.43
74867AD200E41EDBA5D8B0C98DC92052  ,20,74867AD200E41EDBA5D8B06B26ECC052  ,GBP          ,1017.45,855.00,162.45
74867AD200E41EDBA5D8B0C98DC92052  ,30,74867AD200E41EDBA5D8B06B26F26052  ,GBP          ,139.23,117.00,22.23
74867AD200E41EDBA5D8B0C98DC92052  ,40,74867AD200E41EDBA5D8B06B26F80052  ,GBP          ,1188.81,999.00,189.81
74867AD200E41EDBA5D8B0C98DC92052  ,50,74867AD200E41EDBA5D8B06B26ECC052  ,GBP          ,339.15,285.00,54.15
74867AD200E41EDBA5D8B0C98DC94052  ,10,74867AD200E41EDBA5D8B06B26EF2052  ,USD          ,16.64,13.98,2.66
74867AD200E41EDBA5D8B0C98DC94052  ,20,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,653.31,549.00,104.31
74867AD200E41EDBA5D8B0C98DC94052  ,30,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DC94052  ,40,74867AD200E41EDBA5D8B06B26EF2052  ,USD          ,8.32,6.99,1.33
74867AD200E41EDBA5D8B0C98DC94052  ,50,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,1959.93,1647.00,312.93
74867AD200E41EDBA5D8B0C98DC96052  ,10,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,17850.00,15000.00,2850.00
74867AD200E41EDBA5D8B0C98DC96052  ,20,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.50,50.00,9.50
74867AD200E41EDBA5D8B0C98DC96052  ,30,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,283.22,238.00,45.22
74867AD200E41EDBA5D8B0C98DC96052  ,40,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,53550.00,45000.00,8550.00
74867AD200E41EDBA5D8B0C98DC96052  ,50,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.50,50.00,9.50
74867AD200E41EDBA5D8B0C98DC96052  ,60,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,283.22,238.00,45.22
74867AD200E41EDBA5D8B0C98DC96052  ,70,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,53550.00,45000.00,8550.00
74867AD200E41EDBA5D8B0C98DC98052  ,10,74867AD200E41EDBA5D8B06B26F02052  ,INR          ,460.53,387.00,73.53
74867AD200E41EDBA5D8B0C98DC98052  ,20,74867AD200E41EDBA5D8B06B26F5C052  ,INR          ,53.55,45.00,8.55
74867AD200E41EDBA5D8B0C98DC98052  ,30,74867AD200E41EDBA5D8B06B26F02052  ,INR          ,460.53,387.00,73.53
74867AD200E41EDBA5D8B0C98DC9A052  ,10,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,642.60,540.00,102.60
74867AD200E41EDBA5D8B0C98DC9A052  ,20,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,57.12,48.00,9.12
74867AD200E41EDBA5D8B0C98DC9A052  ,30,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,653.31,549.00,104.31
74867AD200E41EDBA5D8B0C98DC9A052  ,40,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,642.60,540.00,102.60
74867AD200E41EDBA5D8B0C98DC9A052  ,50,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,38.08,32.00,6.08
74867AD200E41EDBA5D8B0C98DC9A052  ,60,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,653.31,549.00,104.31
74867AD200E41EDBA5D8B0C98DC9A052  ,70,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,963.90,810.00,153.90
74867AD200E41EDBA5D8B0C98DC9A052  ,80,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,19.04,16.00,3.04
74867AD200E41EDBA5D8B0C98DC9C052  ,10,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,2972.62,2498.00,474.62
74867AD200E41EDBA5D8B0C98DC9C052  ,20,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,21.40,17.98,3.42
74867AD200E41EDBA5D8B0C98DC9C052  ,30,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,107.10,90.00,17.10
74867AD200E41EDBA5D8B0C98DC9C052  ,40,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,4458.93,3747.00,711.93
74867AD200E41EDBA5D8B0C98DC9C052  ,50,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,10.70,8.99,1.71
74867AD200E41EDBA5D8B0C98DC9C052  ,60,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,107.10,90.00,17.10
74867AD200E41EDBA5D8B0C98DC9E052  ,10,74867AD200E41EDBA5D8B06B26F0E052  ,EUR          ,61.88,52.00,9.88
74867AD200E41EDBA5D8B0C98DC9E052  ,20,74867AD200E41EDBA5D8B06B26EB4052  ,EUR          ,2275.28,1912.00,363.28
74867AD200E41EDBA5D8B0C98DC9E052  ,30,74867AD200E41EDBA5D8B06B26F68052  ,EUR          ,1116.22,938.00,178.22
74867AD200E41EDBA5D8B0C98DCA0052  ,10,74867AD200E41EDBA5D8B06B26F36052  ,RUB          ,3403.40,2860.00,543.40
74867AD200E41EDBA5D8B0C98DCA0052  ,20,74867AD200E41EDBA5D8B06B26EDC052  ,RUB          ,330.82,278.00,52.82
74867AD200E41EDBA5D8B0C98DCA0052  ,30,74867AD200E41EDBA5D8B06B26F90052  ,RUB          ,53.55,45.00,8.55
74867AD200E41EDBA5D8B0C98DCA0052  ,40,74867AD200E41EDBA5D8B06B26F36052  ,RUB          ,3403.40,2860.00,543.40
74867AD200E41EDBA5D8B0C98DCA0052  ,50,74867AD200E41EDBA5D8B06B26EDC052  ,RUB          ,330.82,278.00,52.82
74867AD200E41EDBA5D8B0C98DCA0052  ,60,74867AD200E41EDBA5D8B06B26F90052  ,RUB          ,17.85,15.00,2.85
74867AD200E41EDBA5D8B0C98DCA0052  ,70,74867AD200E41EDBA5D8B06B26F36052  ,RUB          ,5105.10,4290.00,815.10
74867AD200E41EDBA5D8B0C98DCA2052  ,10,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,1428.00,1200.00,228.00
74867AD200E41EDBA5D8B0C98DCA2052  ,20,74867AD200E41EDBA5D8B06B26F1C052  ,EUR          ,103.53,87.00,16.53
74867AD200E41EDBA5D8B0C98DCA2052  ,30,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,1638.63,1377.00,261.63
74867AD200E41EDBA5D8B0C98DCA2052  ,40,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,1428.00,1200.00,228.00
74867AD200E41EDBA5D8B0C98DCA4052  ,10,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,116.62,98.00,18.62
74867AD200E41EDBA5D8B0C98DCA4052  ,20,74867AD200E41EDBA5D8B06B26EF6052  ,USD          ,30.92,25.98,4.94
74867AD200E41EDBA5D8B0C98DCA4052  ,30,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,116.62,98.00,18.62
74867AD200E41EDBA5D8B0C98DCA4052  ,40,74867AD200E41EDBA5D8B06B26EF6052  ,USD          ,46.37,38.97,7.40
74867AD200E41EDBA5D8B0C98DCA4052  ,50,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,116.62,98.00,18.62
74867AD200E41EDBA5D8B0C98DCA4052  ,60,74867AD200E41EDBA5D8B06B26EF6052  ,USD          ,30.92,25.98,4.94
74867AD200E41EDBA5D8B0C98DCA4052  ,70,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,58.31,49.00,9.31
74867AD200E41EDBA5D8B0C98DCA4052  ,80,74867AD200E41EDBA5D8B06B26EF6052  ,USD          ,30.92,25.98,4.94
74867AD200E41EDBA5D8B0C98DCA4052  ,90,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,174.93,147.00,27.93
74867AD200E41EDBA5D8B0C98DCA6052  ,10,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,120.43,101.20,19.23
74867AD200E41EDBA5D8B0C98DCA6052  ,20,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,596.19,501.00,95.19
74867AD200E41EDBA5D8B0C98DCA6052  ,30,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,240.86,202.40,38.46
74867AD200E41EDBA5D8B0C98DCA6052  ,40,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,397.46,334.00,63.46
74867AD200E41EDBA5D8B0C98DCA6052  ,50,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,361.28,303.60,57.68
74867AD200E41EDBA5D8B0C98DCA6052  ,60,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,397.46,334.00,63.46
74867AD200E41EDBA5D8B0C98DCA6052  ,70,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,240.86,202.40,38.46
74867AD200E41EDBA5D8B0C98DCA8052  ,10,74867AD200E41EDBA5D8B06B26F3A052  ,EUR          ,2854.81,2399.00,455.81
74867AD200E41EDBA5D8B0C98DCA8052  ,20,74867AD200E41EDBA5D8B06B26EE0052  ,EUR          ,404.60,340.00,64.60
74867AD200E41EDBA5D8B0C98DCA8052  ,30,74867AD200E41EDBA5D8B06B26F94052  ,EUR          ,991.27,833.00,158.27
74867AD200E41EDBA5D8B0C98DCA8052  ,40,74867AD200E41EDBA5D8B06B26F3A052  ,EUR          ,2854.81,2399.00,455.81
74867AD200E41EDBA5D8B0C98DCA8052  ,50,74867AD200E41EDBA5D8B06B26EE0052  ,EUR          ,202.30,170.00,32.30
